ticker,date,estimate,period,reported,surprise1,surprise2
adsk,2010-02-23,$0.15,"Jan 2010","","",""
adsk,2009-11-17,$0.15,"Oct 2009","","",""
adsk,2009-08-13,$0.11,"Jul 2009","","",""
adsk,2009-05-21,$0.01,"Apr 2009","","",""
aee,2017-02-17,$0.15,"Dec 2016","","",""
aee,2016-11-04,$1.38,"Sep 2016",$1.52,0.14,0.14
aee,2016-08-05,$0.53,"Jun 2016",$0.61,0.08,0.08
aee,2016-05-11,$0.41,"Mar 2016",$0.43,0.02,0.02
aee,2016-02-19,$0.18,"Dec 2015",$0.12,-0.06,-0.06
aee,2015-11-06,$1.31,"Sep 2015",$1.41,0.1,0.1
aee,2015-07-31,$0.63,"Jun 2015",$0.58,-0.05,-0.05
aee,2015-05-07,$0.35,"Mar 2015",$0.45,0.1,0.1
aee,2015-02-25,$0.14,"Dec 2014",$0.19,0.05,0.05
aee,2014-11-06,$1.24,"Sep 2014",$1.20,-0.04,-0.04
aee,2014-08-05,$0.57,"Jun 2014",$0.62,0.05,0.05
aee,2014-05-08,$0.32,"Mar 2014",$0.40,0.08,0.08
aee,2014-02-21,$0.12,"Dec 2013",$0.19,0.07,0.07
aee,2013-11-07,$1.23,"Sep 2013",$1.25,0.02,0.02
aee,2013-08-01,$0.49,"Jun 2013",$0.44,-0.05,-0.05
aee,2013-05-02,$0.28,"Mar 2013",$0.22,-0.06,-0.06
aee,2013-02-20,$0.22,"Dec 2012",$0.14,-0.08,-0.08
aee,2012-11-09,$1.41,"Sep 2012",$1.33,-0.08,-0.08
aee,2012-08-02,$0.60,"Jun 2012",$0.00,"",""
aee,2012-05-04,$0.22,"Mar 2012",$0.22,0.0,0.0
aee,2012-02-23,$0.15,"Dec 2011",$0.14,-0.01,-0.01
aee,2011-11-04,$1.29,"Sep 2011",$1.57,0.28,0.28
aee,2011-08-04,$0.62,"Jun 2011",$0.59,-0.03,-0.03
aee,2011-05-05,$0.37,"Mar 2011",$0.25,-0.12,-0.12
aee,2011-02-22,$0.23,"Dec 2010",$0.22,-0.01,-0.01
aee,2010-10-29,$1.26,"Sep 2010","","",""
aee,2010-08-05,$0.50,"Jun 2010","","",""
aee,2010-05-05,$0.37,"Mar 2010","","",""
aee,2010-02-18,$0.22,"Dec 2009","","",""
aee,2009-10-30,$1.02,"Sep 2009","","",""
aee,2009-08-06,$0.67,"Jun 2009","","",""
aep,2017-01-26,$0.52,"Dec 2016","","",""
aep,2016-11-01,$1.21,"Sep 2016",$1.30,0.09,0.09
aep,2016-07-28,$0.90,"Jun 2016",$0.95,0.05,0.05
aep,2016-04-28,$1.06,"Mar 2016",$1.02,-0.04,-0.04
aep,2016-01-28,$0.50,"Dec 2015",$0.48,-0.02,-0.02
aep,2015-10-22,$0.98,"Sep 2015",$1.06,0.08,0.08
aep,2015-07-23,$0.81,"Jun 2015",$0.88,0.07,0.07
aep,2015-04-23,$1.11,"Mar 2015",$1.28,0.17,0.17
aep,2015-01-28,$0.51,"Dec 2014",$0.48,-0.03,-0.03
aep,2014-10-23,$1.03,"Sep 2014",$1.01,-0.02,-0.02
aep,2014-07-25,$0.75,"Jun 2014",$0.80,0.05,0.05
aep,2014-04-25,$0.91,"Mar 2014",$1.15,0.24,0.24
aep,2014-01-27,$0.56,"Dec 2013",$0.60,0.04,0.04
aep,2013-10-23,$1.08,"Sep 2013",$1.10,0.02,0.02
aep,2013-07-25,$0.77,"Jun 2013",$0.73,-0.04,-0.04
aep,2013-04-26,$0.80,"Mar 2013",$0.80,0.0,0.0
aep,2013-02-15,$0.45,"Dec 2012",$0.50,0.05,0.05
aep,2012-10-24,$1.02,"Sep 2012",$1.02,0.0,0.0
aep,2012-07-20,$0.72,"Jun 2012",$0.77,0.05,0.05
aep,2012-04-20,$0.80,"Mar 2012",$0.80,0.0,0.0
aep,2012-01-27,$0.41,"Dec 2011",$0.40,-0.01,-0.01
aep,2011-10-26,$1.15,"Sep 2011",$1.17,0.02,0.02
aep,2011-07-29,$0.76,"Jun 2011",$0.73,-0.03,-0.03
aep,2011-04-21,$0.79,"Mar 2011",$0.82,0.03,0.03
aep,2011-01-28,$0.39,"Dec 2010",$0.38,-0.01,-0.01
aep,2010-10-19,$1.04,"Sep 2010","","",""
aep,2010-07-30,$0.69,"Jun 2010","","",""
aep,2010-04-29,$0.78,"Mar 2010","","",""
aep,2010-01-28,$0.46,"Dec 2009","","",""
aep,2009-10-29,$0.85,"Sep 2009","","",""
aep,2009-07-31,$0.61,"Jun 2009","","",""
aes,2017-02-22,$0.36,"Dec 2016","","",""
aes,2016-11-04,$0.32,"Sep 2016",$0.32,0.0,0.0
aes,2016-08-05,$0.18,"Jun 2016",$0.17,-0.01,-0.01
aes,2016-05-09,$0.19,"Mar 2016",$0.13,-0.06,-0.06
aes,2016-02-24,$0.33,"Dec 2015",$0.34,0.01,0.01
aes,2015-11-05,$0.36,"Sep 2015",$0.39,0.03,0.03
aes,2015-08-10,$0.31,"Jun 2015",$0.25,-0.06,-0.06
aes,2015-05-11,$0.27,"Mar 2015",$0.25,-0.02,-0.02
aes,2015-02-26,$0.37,"Dec 2014",$0.41,0.04,0.04
aes,2014-11-06,$0.34,"Sep 2014",$0.37,0.03,0.03
aes,2014-08-07,$0.28,"Jun 2014",$0.28,0.0,0.0
aes,2014-05-08,$0.28,"Mar 2014",$0.24,-0.04,-0.04
aes,2014-02-26,$0.28,"Dec 2013",$0.29,0.01,0.01
aes,2013-11-07,$0.34,"Sep 2013",$0.39,0.05,0.05
aes,2013-08-08,$0.26,"Jun 2013",$0.32,0.06,0.06
aes,2013-05-09,$0.28,"Mar 2013",$0.24,-0.04,-0.04
aes,2013-02-27,$0.30,"Dec 2012",$0.32,0.02,0.02
aes,2012-11-07,$0.35,"Sep 2012",$0.36,0.01,0.01
aes,2012-08-06,$0.26,"Jun 2012",$0.14,-0.12,-0.12
aes,2012-05-04,$0.28,"Mar 2012",$0.40,0.12,0.12
aes,2012-02-27,$0.20,"Dec 2011",$0.20,0.0,0.0
aes,2011-11-04,$0.24,"Sep 2011",$0.17,-0.07,-0.07
aes,2011-08-08,$0.24,"Jun 2011",$0.28,0.04,0.04
aes,2011-05-09,$0.26,"Mar 2011",$0.29,0.03,0.03
aes,2011-02-28,$0.25,"Dec 2010",$0.23,-0.02,-0.02
aes,2010-11-04,$0.25,"Sep 2010","","",""
aes,2010-08-06,$0.21,"Jun 2010","","",""
aes,2010-05-07,$0.25,"Mar 2010","","",""
aes,2010-02-26,$0.22,"Dec 2009","","",""
aes,2009-11-05,$0.26,"Sep 2009","","",""
aes,2009-08-06,$0.20,"Jun 2009","","",""
aes,2009-05-08,$0.20,"Mar 2009","","",""
aet,2017-01-31,$1.45,"Dec 2016","","",""
aet,2016-10-27,$2.02,"Sep 2016",$2.07,0.05,0.05
aet,2016-08-02,$2.11,"Jun 2016",$2.21,0.1,0.1
aet,2016-04-28,$2.22,"Mar 2016",$2.30,0.08,0.08
aet,2016-02-01,$1.20,"Dec 2015",$1.37,0.17,0.17
aet,2015-10-29,$1.78,"Sep 2015",$1.90,0.12,0.12
aet,2015-08-04,$1.84,"Jun 2015",$2.05,0.21,0.21
aet,2015-04-28,$1.96,"Mar 2015",$2.39,0.43,0.43
aet,2015-02-03,$1.22,"Dec 2014",$1.22,0.0,0.0
aet,2014-10-28,$1.58,"Sep 2014",$1.79,0.21,0.21
aet,2014-07-29,$1.61,"Jun 2014",$1.69,0.08,0.08
aet,2014-04-24,$1.56,"Mar 2014",$1.98,0.42,0.42
aet,2014-02-06,$1.35,"Dec 2013",$1.34,-0.01,-0.01
aet,2013-10-29,$1.53,"Sep 2013",$1.50,-0.03,-0.03
aet,2013-07-30,$1.39,"Jun 2013",$1.52,0.13,0.13
aet,2013-04-30,$1.38,"Mar 2013",$1.50,0.12,0.12
aet,2013-01-31,$0.96,"Dec 2012",$0.94,-0.02,-0.02
aet,2012-10-25,$1.35,"Sep 2012",$1.55,0.2,0.2
aet,2012-07-31,$1.25,"Jun 2012",$1.31,0.06,0.06
aet,2012-04-26,$1.39,"Mar 2012",$1.34,-0.05,-0.05
aet,2012-02-01,$0.97,"Dec 2011",$0.97,0.0,0.0
aet,2011-10-27,$1.14,"Sep 2011",$1.40,0.26,0.26
aet,2011-07-27,$1.07,"Jun 2011",$1.35,0.28,0.28
aet,2011-04-28,$0.97,"Mar 2011",$1.43,0.46,0.46
aet,2011-02-04,$0.61,"Dec 2010",$0.63,0.02,0.02
aet,2010-11-03,$0.67,"Sep 2010","","",""
aet,2010-07-27,$0.73,"Jun 2010","","",""
aet,2010-04-29,$0.72,"Mar 2010","","",""
aet,2010-02-05,$0.42,"Dec 2009","","",""
aet,2009-10-29,$0.66,"Sep 2009","","",""
aet,2009-07-29,$0.79,"Jun 2009","","",""
af,2017-01-25,$0.15,"Dec 2016",Dec,N/A,N/A
af,2016-10-26,$0.15,"Sep 2016",Sep,$0.16,0.01
af,2016-07-27,$0.15,"Jun 2016",Jun,$0.16,0.01
af,2016-04-27,$0.15,"Mar 2016",Mar,$0.16,0.01
af,2016-01-27,$0.15,"Dec 2015",Dec,$0.16,0.01
af,2015-10-28,$0.16,"Sep 2015",Sep,$0.17,0.01
af,2015-07-22,$0.16,"Jun 2015",Jun,$0.18,0.02
af,2015-04-22,$0.15,"Mar 2015",Mar,$0.17,0.02
af,2015-01-28,$0.16,"Dec 2014",Dec,$0.17,0.01
af,2014-10-15,$0.16,"Sep 2014",Sep,$0.17,0.01
af,2014-07-23,$0.16,"Jun 2014",Jun,$0.20,0.04
af,2014-04-16,$0.15,"Mar 2014",Mar,$0.18,0.03
af,2014-01-29,$0.15,"Dec 2013",Dec,$0.18,0.03
af,2013-10-16,$0.14,"Sep 2013",Sep,$0.15,0.01
af,2013-07-17,$0.12,"Jun 2013",Jun,$0.16,0.04
af,2013-04-17,$0.13,"Mar 2013",Mar,$0.14,0.01
af,2013-01-23,$0.14,"Dec 2012",Dec,$0.15,0.01
af,2012-10-17,$0.13,"Sep 2012",Sep,$0.15,0.02
af,2012-07-18,$0.13,"Jun 2012",Jun,$0.13,0.00
af,2012-04-18,$0.12,"Mar 2012",Mar,$0.11,-0.01
af,2012-01-25,$0.14,"Dec 2011",Dec,$0.12,-0.02
af,2011-10-19,$0.19,"Sep 2011",Sep,$0.12,-0.07
af,2011-07-20,$0.23,"Jun 2011",Jun,$0.18,-0.05
af,2011-04-20,$0.22,"Mar 2011",Mar,$0.29,0.07
af,2011-01-26,$0.21,"Dec 2010",Dec,$0.25,0.04
af,2010-10-20,$0.18,"Sep 2010",Sep,N/A,N/A
af,2010-07-21,$0.17,"Jun 2010",Jun,N/A,N/A
af,2010-04-21,$0.11,"Mar 2010",Mar,N/A,N/A
af,2010-01-27,$0.08,"Dec 2009",Dec,N/A,N/A
af,2009-10-21,$0.08,"Sep 2009",Sep,N/A,N/A
af,2009-07-22,$0.08,"Jun 2009",Jun,N/A,N/A
afl,2017-01-31,$1.67,"Dec 2016","","",""
afl,2016-10-27,$1.74,"Sep 2016",$1.82,0.08,0.08
afl,2016-07-28,$1.68,"Jun 2016",$1.71,0.03,0.03
afl,2016-04-26,$1.62,"Mar 2016",$1.73,0.11,0.11
afl,2016-02-01,$1.48,"Dec 2015",$1.56,0.08,0.08
afl,2015-10-27,$1.48,"Sep 2015",$1.56,0.08,0.08
afl,2015-07-28,$1.52,"Jun 2015",$1.50,-0.02,-0.02
afl,2015-04-28,$1.55,"Mar 2015",$1.54,-0.01,-0.01
afl,2015-02-03,$1.30,"Dec 2014",$1.30,0.0,0.0
afl,2014-10-28,$1.43,"Sep 2014",$1.51,0.08,0.08
afl,2014-07-29,$1.59,"Jun 2014",$1.66,0.07,0.07
afl,2014-04-29,$1.59,"Mar 2014",$1.69,0.1,0.1
afl,2014-02-04,$1.39,"Dec 2013",$1.40,0.01,0.01
afl,2013-10-29,$1.47,"Sep 2013",$1.47,0.0,0.0
afl,2013-07-30,$1.52,"Jun 2013",$1.62,0.1,0.1
afl,2013-04-24,$1.62,"Mar 2013",$1.69,0.07,0.07
afl,2013-02-05,$1.48,"Dec 2012",$1.48,0.0,0.0
afl,2012-10-23,$1.66,"Sep 2012",$1.77,0.11,0.11
afl,2012-07-24,$1.61,"Jun 2012",$1.61,0.0,0.0
afl,2012-04-24,$1.65,"Mar 2012",$1.74,0.09,0.09
afl,2012-01-31,$1.51,"Dec 2011",$1.48,-0.03,-0.03
afl,2011-10-26,$1.60,"Sep 2011",$1.66,0.06,0.06
afl,2011-07-27,$1.54,"Jun 2011",$1.56,0.02,0.02
afl,2011-04-27,$1.52,"Mar 2011",$1.63,0.11,0.11
afl,2011-02-01,$1.35,"Dec 2010",$1.33,-0.02,-0.02
afl,2010-10-26,$1.39,"Sep 2010","","",""
afl,2010-07-27,$1.33,"Jun 2010","","",""
afl,2010-04-27,$1.32,"Mar 2010","","",""
afl,2010-02-02,$1.16,"Dec 2009","","",""
afl,2009-10-28,$1.20,"Sep 2009","","",""
afl,2009-07-29,$1.14,"Jun 2009","","",""
agn,2017-02-08,$3.76,"Dec 2016","","",""
agn,2016-11-02,$3.57,"Sep 2016",$3.32,-0.25,-0.25
agn,2016-08-08,$3.28,"Jun 2016",$3.35,0.07,0.07
agn,2016-05-10,$2.99,"Mar 2016",$3.04,0.05,0.05
agn,2016-02-22,$3.37,"Dec 2015",$3.41,0.04,0.04
agn,2015-11-04,$3.25,"Sep 2015",$3.48,0.23,0.23
agn,2015-08-06,$4.41,"Jun 2015",$4.41,0.0,0.0
agn,2015-05-06,$1.79,"Mar 2015",$4.30,2.51,2.51
agn,2015-02-04,$1.82,"Dec 2014",$3.91,2.09,2.09
agn,2014-10-27,$1.76,"Sep 2014",$3.19,1.43,1.43
agn,2014-07-21,$1.44,"Jun 2014",$3.42,1.98,1.98
agn,2014-05-07,$1.12,"Mar 2014",$3.49,2.37,2.37
agn,2014-02-05,$1.34,"Dec 2013",$3.17,1.83,1.83
agn,2013-10-29,$1.21,"Sep 2013",$2.09,0.88,0.88
agn,2013-07-31,$1.20,"Jun 2013",$2.01,0.81,0.81
agn,2013-05-01,$0.97,"Mar 2013",$1.99,1.02,1.02
agn,2013-02-05,$1.19,"Dec 2012",$1.59,0.4,0.4
agn,2012-10-30,$1.04,"Sep 2012",$1.35,0.31,0.31
agn,2012-08-01,$1.06,"Jun 2012",$1.42,0.36,0.36
agn,2012-05-02,$0.87,"Mar 2012",$1.64,0.77,0.77
agn,2012-02-02,$1.00,"Dec 2011",$1.77,0.77,0.77
agn,2011-10-26,$0.90,"Sep 2011",$1.09,0.19,0.19
agn,2011-08-03,$0.95,"Jun 2011",$1.01,0.06,0.06
agn,2011-05-04,$0.74,"Mar 2011",$0.89,0.15,0.15
agn,2011-02-02,$0.89,"Dec 2010",$0.93,0.04,0.04
agn,2010-11-01,$0.78,"Sep 2010","","",""
agn,2010-08-02,$0.81,"Jun 2010","","",""
agn,2010-04-30,$0.60,"Mar 2010","","",""
agn,2010-02-04,$0.77,"Dec 2009","","",""
agn,2009-10-29,$0.69,"Sep 2009","","",""
agn,2009-07-31,$0.68,"Jun 2009","","",""
aig,2017-02-14,$1.23,"Dec 2016","","",""
aig,2016-11-02,$1.21,"Sep 2016",$1.00,-0.21,-0.21
aig,2016-08-02,$0.91,"Jun 2016",$0.98,0.07,0.07
aig,2016-05-02,$0.99,"Mar 2016",$0.65,-0.34,-0.34
aig,2016-02-11,"- $0.90","Dec 2015","- $1.10",-0.2,-0.2
aig,2015-11-02,$1.05,"Sep 2015",$0.52,-0.53,-0.53
aig,2015-08-03,$1.22,"Jun 2015",$1.39,0.17,0.17
aig,2015-04-30,$1.18,"Mar 2015",$1.22,0.04,0.04
aig,2015-02-12,$1.07,"Dec 2014",$0.97,-0.1,-0.1
aig,2014-11-03,$1.08,"Sep 2014",$1.21,0.13,0.13
aig,2014-08-04,$1.05,"Jun 2014",$1.25,0.2,0.2
aig,2014-05-05,$1.08,"Mar 2014",$1.21,0.13,0.13
aig,2014-02-13,$0.96,"Dec 2013",$1.15,0.19,0.19
aig,2013-10-31,$0.93,"Sep 2013",$0.96,0.03,0.03
aig,2013-08-01,$0.85,"Jun 2013",$1.12,0.27,0.27
aig,2013-05-02,$0.88,"Mar 2013",$1.34,0.46,0.46
aig,2013-02-21,"- $0.09","Dec 2012",$0.20,0.29,0.29
aig,2012-11-01,$0.85,"Sep 2012",$1.00,0.15,0.15
aig,2012-08-02,$0.59,"Jun 2012",$1.06,0.47,0.47
aig,2012-05-03,$1.04,"Mar 2012",$1.65,0.61,0.61
aig,2012-02-23,$0.61,"Dec 2011",$0.82,0.21,0.21
aig,2011-11-03,"- $0.08","Sep 2011","- $1.60",-1.52,-1.52
aig,2011-08-04,$1.15,"Jun 2011",$0.72,-0.43,-0.43
aig,2011-05-05,"- $0.15","Mar 2011",$1.30,1.45,1.45
aig,2011-02-24,"- $16.98","Dec 2010","- $16.20",0.78,0.78
aig,2010-11-05,$1.35,"Sep 2010","","",""
aig,2010-08-06,$0.99,"Jun 2010","","",""
aig,2010-05-07,$0.48,"Mar 2010","","",""
aig,2010-02-26,"- $3.94","Dec 2009","","",""
aig,2009-11-06,$1.20,"Sep 2009","","",""
aig,2009-08-07,$1.67,"Jun 2009","","",""
aig,2009-05-07,"- $0.13","Mar 2009","","",""
aiv,2017-02-02,$0.60,"Dec 2016","","",""
aiv,2016-10-27,$0.56,"Sep 2016",$0.55,-0.01,-0.01
aiv,2016-07-28,$0.57,"Jun 2016",$0.59,0.02,0.02
aiv,2016-04-28,$0.55,"Mar 2016",$0.57,0.02,0.02
aiv,2016-02-04,$0.59,"Dec 2015",$0.58,-0.01,-0.01
aiv,2015-11-03,$0.57,"Sep 2015",$0.57,0.0,0.0
aiv,2015-07-30,$0.54,"Jun 2015",$0.56,0.02,0.02
aiv,2015-04-30,$0.51,"Mar 2015",$0.51,0.0,0.0
aiv,2015-02-05,$0.55,"Dec 2014",$0.54,-0.01,-0.01
aiv,2014-10-30,$0.51,"Sep 2014",$0.51,0.0,0.0
aiv,2014-07-31,$0.51,"Jun 2014",$0.52,0.01,0.01
aiv,2014-05-01,$0.49,"Mar 2014",$0.50,0.01,0.01
aiv,2014-02-06,$0.56,"Dec 2013",$0.57,0.01,0.01
aiv,2013-10-31,$0.50,"Sep 2013",$0.50,0.0,0.0
aiv,2013-08-01,$0.48,"Jun 2013",$0.49,0.01,0.01
aiv,2013-05-02,$0.46,"Mar 2013",$0.48,0.02,0.02
aiv,2013-02-07,$0.50,"Dec 2012",$0.52,0.02,0.02
aiv,2012-11-01,$0.43,"Sep 2012",$0.46,0.03,0.03
aiv,2012-08-02,$0.40,"Jun 2012",$0.38,-0.02,-0.02
aiv,2012-05-03,$0.37,"Mar 2012",$0.40,0.03,0.03
aiv,2012-02-08,$0.41,"Dec 2011",$0.42,0.01,0.01
aiv,2011-10-28,$0.41,"Sep 2011",$0.41,0.0,0.0
aiv,2011-07-29,$0.29,"Jun 2011",$0.27,-0.02,-0.02
aiv,2011-04-29,$0.36,"Mar 2011",$0.39,0.03,0.03
aiv,2011-02-04,$0.35,"Dec 2010",$0.39,0.04,0.04
aiv,2010-10-29,$0.35,"Sep 2010","","",""
aiv,2010-07-30,$0.33,"Jun 2010","","",""
aiv,2010-04-30,$0.30,"Mar 2010","","",""
aiv,2010-02-05,$0.35,"Dec 2009","","",""
aiv,2009-10-30,$0.39,"Sep 2009","","",""
aiv,2009-07-31,$0.41,"Jun 2009","","",""
aiz,2017-02-07,$0.36,"Dec 2016","","",""
aiz,2016-10-25,$1.14,"Sep 2016",$1.00,-0.14,-0.14
aiz,2016-07-26,$1.41,"Jun 2016",$1.42,0.01,0.01
aiz,2016-04-26,$1.30,"Mar 2016",$1.52,0.22,0.22
aiz,2016-02-09,$1.54,"Dec 2015",$0.97,-0.57,-0.57
aiz,2015-10-27,$1.53,"Sep 2015",$1.71,0.18,0.18
aiz,2015-07-28,$1.59,"Jun 2015",$2.07,0.48,0.48
aiz,2015-05-05,$0.62,"Mar 2015",$0.63,0.01,0.01
aiz,2015-02-12,$1.66,"Dec 2014",$0.87,-0.79,-0.79
aiz,2014-10-29,$1.58,"Sep 2014",$1.82,0.24,0.24
aiz,2014-07-23,$1.53,"Jun 2014",$1.62,0.09,0.09
aiz,2014-04-23,$1.56,"Mar 2014",$1.68,0.12,0.12
aiz,2014-02-05,$1.41,"Dec 2013",$1.42,0.01,0.01
aiz,2013-10-23,$1.45,"Sep 2013",$1.71,0.26,0.26
aiz,2013-07-24,$1.45,"Jun 2013",$1.53,0.08,0.08
aiz,2013-04-24,$1.58,"Mar 2013",$1.35,-0.23,-0.23
aiz,2013-02-06,"- $0.31","Dec 2012",$0.07,0.38,0.38
aiz,2012-10-24,$1.45,"Sep 2012",$1.54,0.09,0.09
aiz,2012-07-25,$1.39,"Jun 2012",$1.81,0.42,0.42
aiz,2012-04-25,$1.43,"Mar 2012",$1.76,0.33,0.33
aiz,2012-02-01,$1.37,"Dec 2011",$1.65,0.28,0.28
aiz,2011-10-26,$0.77,"Sep 2011",$0.79,0.02,0.02
aiz,2011-07-27,$0.88,"Jun 2011",$0.76,-0.12,-0.12
aiz,2011-04-27,$1.22,"Mar 2011",$1.37,0.15,0.15
aiz,2011-02-02,$0.98,"Dec 2010",$1.08,0.1,0.1
aiz,2010-10-27,$1.20,"Sep 2010","","",""
aiz,2010-07-28,$1.17,"Jun 2010","","",""
aiz,2010-04-28,$1.04,"Mar 2010","","",""
aiz,2010-02-03,$1.01,"Dec 2009","","",""
aiz,2009-10-28,$0.92,"Sep 2009","","",""
aiz,2009-07-29,$1.26,"Jun 2009","","",""
ajg,2017-01-26,$0.66,"Dec 2016","","",""
ajg,2016-10-27,$0.76,"Sep 2016",$0.77,0.01,0.01
ajg,2016-07-28,$0.96,"Jun 2016",$0.97,0.01,0.01
ajg,2016-04-28,$0.29,"Mar 2016",$0.34,0.05,0.05
ajg,2016-02-02,$0.55,"Dec 2015",$0.58,0.03,0.03
ajg,2015-10-27,$0.69,"Sep 2015",$0.77,0.08,0.08
ajg,2015-07-28,$0.95,"Jun 2015",$0.94,-0.01,-0.01
ajg,2015-04-24,$0.25,"Mar 2015",$0.27,0.02,0.02
ajg,2015-02-03,$0.54,"Dec 2014",$0.56,0.02,0.02
ajg,2014-10-28,$0.68,"Sep 2014",$0.68,0.0,0.0
ajg,2014-07-29,$0.72,"Jun 2014",$0.70,-0.02,-0.02
ajg,2014-04-24,$0.25,"Mar 2014",$0.38,0.13,0.13
ajg,2014-01-28,$0.49,"Dec 2013",$0.48,-0.01,-0.01
ajg,2013-10-29,$0.62,"Sep 2013",$0.59,-0.03,-0.03
ajg,2013-07-30,$0.69,"Jun 2013",$0.73,0.04,0.04
ajg,2013-04-30,$0.24,"Mar 2013",$0.32,0.08,0.08
ajg,2013-01-29,$0.38,"Dec 2012",$0.39,0.01,0.01
ajg,2012-10-30,$0.56,"Sep 2012",$0.52,-0.04,-0.04
ajg,2012-07-31,$0.57,"Jun 2012",$0.59,0.02,0.02
ajg,2012-05-01,$0.26,"Mar 2012",$0.27,0.01,0.01
ajg,2012-01-31,$0.34,"Dec 2011",$0.35,0.01,0.01
ajg,2011-10-25,$0.44,"Sep 2011",$0.43,-0.01,-0.01
ajg,2011-07-26,$0.42,"Jun 2011",$0.42,0.0,0.0
ajg,2011-04-26,$0.24,"Mar 2011",$0.16,-0.08,-0.08
ajg,2011-02-01,$0.26,"Dec 2010","","",""
ajg,2010-10-26,$0.42,"Sep 2010","","",""
ajg,2010-07-27,$0.47,"Jun 2010","","",""
ajg,2010-04-22,$0.24,"Mar 2010","","",""
ajg,2010-02-02,$0.23,"Dec 2009","","",""
ajg,2009-10-27,$0.42,"Sep 2009","","",""
ajg,2009-07-28,$0.41,"Jun 2009","","",""
akam,2017-02-07,$0.53,"Dec 2016","","",""
akam,2016-10-25,$0.48,"Sep 2016",$0.51,0.03,0.03
akam,2016-07-26,$0.50,"Jun 2016",$0.47,-0.03,-0.03
akam,2016-04-26,$0.51,"Mar 2016",$0.52,0.01,0.01
akam,2016-02-09,$0.51,"Dec 2015",$0.55,0.04,0.04
akam,2015-10-27,$0.47,"Sep 2015",$0.53,0.06,0.06
akam,2015-07-28,$0.47,"Jun 2015",$0.44,-0.03,-0.03
akam,2015-04-28,$0.51,"Mar 2015",$0.50,-0.01,-0.01
akam,2015-02-10,$0.53,"Dec 2014",$0.56,0.03,0.03
akam,2014-10-29,$0.46,"Sep 2014",$0.54,0.08,0.08
akam,2014-07-30,$0.46,"Jun 2014",$0.46,0.0,0.0
akam,2014-05-01,$0.44,"Mar 2014",$0.47,0.03,0.03
akam,2014-02-05,$0.43,"Dec 2013",$0.47,0.04,0.04
akam,2013-10-23,$0.38,"Sep 2013",$0.35,-0.03,-0.03
akam,2013-07-24,$0.37,"Jun 2013",$0.37,0.0,0.0
akam,2013-04-24,$0.34,"Mar 2013",$0.42,0.08,0.08
akam,2013-02-06,$0.37,"Dec 2012",$0.43,0.06,0.06
akam,2012-10-24,$0.29,"Sep 2012",$0.30,0.01,0.01
akam,2012-07-25,$0.26,"Jun 2012",$0.29,0.03,0.03
akam,2012-04-25,$0.28,"Mar 2012",$0.30,0.02,0.02
akam,2012-02-08,$0.31,"Dec 2011",$0.35,0.04,0.04
akam,2011-10-26,$0.26,"Sep 2011",$0.25,-0.01,-0.01
akam,2011-07-27,$0.27,"Jun 2011",$0.28,0.01,0.01
akam,2011-04-27,$0.27,"Mar 2011",$0.29,0.02,0.02
akam,2011-02-09,$0.28,"Dec 2010",$0.30,0.02,0.02
akam,2010-10-27,$0.23,"Sep 2010","","",""
akam,2010-07-28,$0.24,"Jun 2010","","",""
akam,2010-04-28,$0.26,"Mar 2010","","",""
akam,2010-02-03,$0.35,"Dec 2009","","",""
akam,2009-10-28,$0.28,"Sep 2009","","",""
akam,2009-07-29,$0.33,"Jun 2009","","",""
alb,2017-02-15,$0.75,"Dec 2016","","",""
alb,2016-11-07,$0.81,"Sep 2016",$0.91,0.1,0.1
alb,2016-08-03,$1.00,"Jun 2016",$1.09,0.09,0.09
alb,2016-05-10,$0.85,"Mar 2016",$1.12,0.27,0.27
alb,2016-02-17,$0.83,"Dec 2015",$1.29,0.46,0.46
alb,2015-11-04,$0.90,"Sep 2015",$0.90,0.0,0.0
alb,2015-08-05,$0.82,"Jun 2015",$0.84,0.02,0.02
alb,2015-05-06,$0.72,"Mar 2015",$1.17,0.45,0.45
alb,2015-01-28,$1.01,"Dec 2014",$0.99,-0.02,-0.02
alb,2014-10-22,$1.02,"Sep 2014",$1.14,0.12,0.12
alb,2014-07-30,$1.09,"Jun 2014",$1.10,0.01,0.01
alb,2014-04-16,$0.95,"Mar 2014",$0.96,0.01,0.01
alb,2014-01-28,$1.04,"Dec 2013",$1.08,0.04,0.04
alb,2013-10-16,$1.06,"Sep 2013",$1.09,0.03,0.03
alb,2013-07-17,$0.99,"Jun 2013",$0.98,-0.01,-0.01
alb,2013-04-17,$1.00,"Mar 2013",$0.93,-0.07,-0.07
alb,2013-01-22,$0.99,"Dec 2012",$1.17,0.18,0.18
alb,2012-10-17,$1.08,"Sep 2012",$1.10,0.02,0.02
alb,2012-07-17,$1.22,"Jun 2012",$1.24,0.02,0.02
alb,2012-04-18,$1.16,"Mar 2012",$1.20,0.04,0.04
alb,2012-01-23,$1.09,"Dec 2011",$1.11,0.02,0.02
alb,2011-10-24,$1.18,"Sep 2011",$1.28,0.1,0.1
alb,2011-07-21,$1.12,"Jun 2011",$1.23,0.11,0.11
alb,2011-04-19,$0.95,"Mar 2011",$1.15,0.2,0.2
alb,2011-01-24,$0.87,"Dec 2010",$0.92,0.05,0.05
